Jason Gore,0.0468253097628,21,
Charl Schwartzel,-0.480831542734,19,
Brendon Todd,-0.0512655496567,30,
Alex Cejka,-0.301529932941,25,
Danny Lee,-0.332982469603,32,
Webb Simpson,-0.359563730804,22,
Tyrone Van Aswegen,-0.0137797876858,22,
Matt Jones,-0.211429048408,24,
Scott Piercy,-0.0579910345697,25,
S.J. Park,0.76721684363,13,
Will Wilcox,-0.390382072771,20,
Hunter Mahan,-0.194480268568,24,
Rory Sabbatini,0.160687471802,25,
Morgan Hoffmann,-0.00677275513235,26,
David Toms,-0.0828154270986,16,
Rory McIlroy,-1.12484557007,14,
Smylie Kaufman,-0.448401569655,13,
Nick Taylor,-0.00865373637059,26,
Zac Blair,0.181240765058,30,
Mark Hubbard,-0.0212258855644,25,
Robert Garrigus,0.606369607279,20,
Keegan Bradley,-0.343715002057,25,
Robert Allenby,1.13458942122,23,
Greg Owen,-0.028935635943,23,
Luke List,-0.403672675762,11,
Robert Streb,-0.428930085081,29,
Carlos Ortiz,-0.0352571406147,26,
Paul Casey,-0.570046151606,22,
Angel Cabrera,0.563199229942,19,
Colt Knost,-0.254281029513,25,
Chez Reavie,-0.239791564458,21,
Andrew Svoboda,1.01792704482,15,
Brendon de Jonge,-0.090031731581,31,
Seung-Yul Noh,-0.00100596227371,23,
Chris Kirk,-0.020105917137,19,
Brice Garnett,0.00875408280323,19,
Branden Grace,-0.78250053145,15,
Charles Howell III,-0.404171287524,28,
Jim Herman,-0.241403087583,26,
Geoff Ogilvy,0.07018836683,19,
Bryce Molder,-0.0249082762246,27,
Carl Pettersson,0.103987732286,28,
Ryan Moore,-0.221118931442,23,
Sam Saunders,0.267662949857,25,
John Merrick,0.124269911903,17,
Cameron Tringale,-0.262869915479,28,
Kevin Kisner,-0.563648616586,28,
Jarrod Lyle,0.373939164061,12,
Ollie Schniederjans,-0.307746657987,12,
Steven Bowditch,0.254447008924,32,
Sergio Garcia,-0.822411350563,14,
Brett Stegmaier,-0.265969634733,13,
Ken Duke,0.435178534472,21,
Trevor Immelman,0.394597303091,12,
Scott Langley,0.0674147868961,22,
Jamie Lovemark,-0.477982545809,13,
Jimmy Walker,-0.462713390345,23,
Kevin Streelman,-0.165571636265,24,
Jamie Donaldson,-0.00989303526126,13,
Brian Harman,-0.134836750039,31,
Anirban Lahiri,-0.235914327665,17,
Chad Campbell,-0.299569475994,27,
Martin Laird,-0.0336064840964,25,
Graeme McDowell,-0.0430609536813,17,
Chris Stroud,-0.000733642508406,26,
Jonathan Byrd,-0.115776716359,15,
Max Homa,0.645294813796,12,
John Peterson,0.283304670665,12,
Padraig Harrington,-0.0381445213676,18,
Brian Stuard,0.117392278873,18,
Johnson Wagner,-0.0978530153175,24,
